datetime,pilEAUte-Primary settling tank influent-FIT_100-Flowrate (Liquid),pilEAUte-Pilote influent-FIT_110-Flowrate (Liquid),pilEAUte-Copilote influent-FIT_120-Flowrate (Liquid),pilEAUte-Pilot sludge recycle-FIT_260-Flowrate (Liquid),pilEAUte-Copilot sludge recycle-FIT_360-Flowrate (Liquid),pilEAUte-Pilote reactor 4-FIT_420-Flowrate (Gas),pilEAUte-Copilote reactor 4-FIT_450-Flowrate (Gas)
2019-10-23 18:20:45,0.00030510412322150337,0.00013906253708733453,0.00013875007629394532,,,0.005316666666666667,0.004233333333333334
2019-10-23 18:21:45,0.00030552082591586645,0.00013890624046325684,0.0001386978891160753,,,0.0032499979654947914,0.0043
2019-10-23 18:22:45,0.00030541671646965875,0.000138854185740153,0.00013875007629394532,,,0.0032,0.004633333333333333
2019-10-23 18:23:45,0.00030541671646965875,0.0001391666465335422,0.00013880213101704914,,,0.00375,0.004683333333333334
2019-10-23 18:24:45,0.00030562506781684027,0.00013890624046325684,0.00013901048236423068,,,0.00555,0.0046
2019-10-23 18:25:45,0.00030598958333333335,0.00013895829518636069,0.000138854185740153,,,0.00585,0.004516666666666667
2019-10-23 18:26:45,0.0003060416380564372,0.00013875007629394532,0.00013880213101704914,,,0.007883333333333332,0.00435
2019-10-23 18:27:45,0.0003051561779446072,0.00013890624046325684,0.00013911459181043838,,,0.00765,0.00475
2019-10-23 18:28:45,0.00030536466174655493,0.00013895829518636069,0.00013880213101704914,,,0.007316666666666667,0.004666666666666667
2019-10-23 18:29:45,0.0003057812319861518,0.00013895829518636069,0.00013890624046325684,,,0.007366664632161458,0.004866666666666667
2019-10-23 18:30:45,0.00030552082591586645,0.00013906253708733453,0.00013848953776889378,,,0.007016666666666667,0.0049
2019-10-23 18:31:45,0.00030588547388712566,0.00013875007629394532,0.00013880213101704914,,,0.006483331298828125,0.004216666666666666
2019-10-23 18:32:45,0.00030526041984558106,0.000138854185740153,0.0001391666465335422,,,0.00565,0.004533333333333334
2019-10-23 18:33:45,0.00030567712253994414,0.00013880213101704914,0.000138854185740153,,,0.00013333333333333334,0.004816666666666667
2019-10-23 18:34:45,0.00030520836512247724,0.00013895829518636069,0.00013880213101704914,,,0.00013333333333333334,0.004666666666666667
2019-10-23 18:35:45,0.00030552082591586645,0.00013880213101704914,0.000138854185740153,,,0.00013333333333333334,0.0046
2019-10-23 18:36:45,0.00030500001377529567,0.00013890624046325684,0.000138854185740153,,,0.00013333333333333334,0.004433333333333333
2019-10-23 18:37:45,0.0003054687711927626,0.00013864583439297148,0.0001386978891160753,,,0.0008333333333333334,0.00435
2019-10-23 18:38:45,0.00030494795905219185,0.00013890624046325684,0.00013848953776889378,,,0.00065,0.0044666666666666665
2019-10-23 18:39:45,0.00030619793468051487,0.000138854185740153,0.00013864583439297148,,,0.001083331298828125,0.00385
2019-10-23 18:40:45,0.00030557288063897027,0.00013895829518636069,0.00013843748304578993,,,0.00075,0.00425
2019-10-23 18:41:45,0.00030494795905219185,0.000138854185740153,0.00013890624046325684,,,0.00013333333333333334,0.00485
2019-10-23 18:42:45,0.00030557288063897027,0.00013875007629394532,0.000138854185740153,,,0.00013333333333333334,0.004816666666666667
2019-10-23 18:43:45,0.0003053124745686849,0.000138854185740153,0.00013875007629394532,,,0.00013333333333333334,0.004666666666666667
2019-10-23 18:44:45,0.00030588547388712566,0.000138854185740153,0.00013901048236423068,,,0.00013333333333333334,0.005033333333333333
2019-10-23 18:45:45,0.00030526041984558106,0.00013901048236423068,0.0001386978891160753,,,0.00013333333333333334,0.0049
2019-10-23 18:46:45,0.00030526041984558106,0.00013875007629394532,0.00013906253708733453,,,0.00013333333333333334,0.0047
2019-10-23 18:47:45,0.00030552082591586645,0.00013911459181043838,0.00013901048236423068,,,0.00013333333333333334,0.00475
2019-10-23 18:48:45,0.00030536466174655493,0.00013895829518636069,0.000138854185740153,,,0.00013333333333333334,0.00525
2019-10-23 18:49:45,0.00030557288063897027,0.0001385415924919976,0.00013895829518636069,,,0.00013333333333333334,0.0048
2019-10-23 18:50:45,0.00030520836512247724,0.000138854185740153,0.00013901048236423068,,,0.00013333333333333334,0.00465
2019-10-23 18:51:45,0.00030536466174655493,0.00013906253708733453,0.0001391666465335422,,,0.014933335367838542,0.005333333333333333
2019-10-23 18:52:45,0.00030520836512247724,0.00013895829518636069,0.000138854185740153,,,0.014600002034505209,0.004866666666666667
2019-10-23 18:53:45,0.0003057812319861518,0.000138854185740153,0.00013895829518636069,,,0.012916666666666667,0.004866666666666667
2019-10-23 18:54:45,0.00030567712253994414,0.00013890624046325684,0.0001391666465335422,,,0.011666666666666667,0.004516666666666667
2019-10-23 18:55:45,0.0003057812319861518,0.00013895829518636069,0.00013875007629394532,,,0.007733333333333333,0.004683333333333334
2019-10-23 18:56:45,0.00030567712253994414,0.00013906253708733453,0.00013901048236423068,,,0.005633333333333333,0.004866666666666667
2019-10-23 18:57:45,0.0003051561779446072,0.00013880213101704914,0.0001386978891160753,,,0.004016666666666667,0.004633333333333333
2019-10-23 18:58:45,0.00030520836512247724,0.00013875007629394532,0.00013875007629394532,,,0.004,0.004533333333333334
2019-10-23 18:59:45,0.00030562506781684027,0.00013890624046325684,0.0001391666465335422,,,0.004783333333333333,0.004666666666666667
2019-10-23 19:00:45,0.0003060416380564372,0.00013875007629394532,0.00013927088843451605,,,0.004883333333333333,0.004966666666666667
2019-10-23 19:01:45,0.00030614587995741105,0.0001394270526038276,0.000138854185740153,,,0.006066666666666666,0.004533333333333334
2019-10-23 19:02:45,0.00030510412322150337,0.00013875007629394532,0.00013890624046325684,,,0.006666666666666667,0.004733333333333333
2019-10-23 19:03:45,0.00030572917726304796,0.00013901048236423068,0.00013911459181043838,,,0.007083333333333333,0.004683333333333334
2019-10-23 19:04:45,0.0003053124745686849,0.000138854185740153,0.00013875007629394532,,,0.007566666666666667,0.004533333333333334
2019-10-23 19:05:45,0.0003060416380564372,0.000138854185740153,0.00013880213101704914,,,0.0067,0.004383333333333334
2019-10-23 19:06:45,0.00030536466174655493,0.00013859377966986763,0.00013911459181043838,,,0.006533333333333334,0.0044666666666666665
2019-10-23 19:07:45,0.00030541671646965875,0.00013838542832268609,0.00013880213101704914,,,0.005833333333333334,0.0049
2019-10-23 19:08:45,0.0003051561779446072,0.00013890624046325684,0.00013880213101704914,,,0.006116666666666667,0.0046166666666666665
2019-10-23 19:09:45,0.00030479166242811416,0.0001391666465335422,0.00013906253708733453,,,0.00013333333333333334,0.0047666666666666664
2019-10-23 19:10:45,0.00030505206849839954,0.00013864583439297148,0.00013880213101704914,,,0.00013333333333333334,0.004833333333333334
2019-10-23 19:11:45,0.00030557288063897027,0.00013895829518636069,0.00013859377966986763,,,0.00013333333333333334,0.004533333333333334
2019-10-23 19:12:45,0.00030557288063897027,0.00013911459181043838,0.00013901048236423068,,,0.00013333333333333334,0.004783333333333333
2019-10-23 19:13:45,0.00030588547388712566,0.00013890624046325684,0.00013895829518636069,,,0.0005333333333333334,0.004933333333333333
2019-10-23 19:14:45,0.0003054687711927626,0.00013875007629394532,0.00013864583439297148,,,0.0012833333333333334,0.004583333333333333
2019-10-23 19:15:45,0.00030567712253994414,0.00013895829518636069,0.00013859377966986763,,,0.001383331298828125,0.0047666666666666664
2019-10-23 19:16:45,0.00030453125635782877,0.00013911459181043838,0.0001391666465335422,,,0.0008499979654947917,0.004566666666666667
2019-10-23 19:17:45,0.0003057812319861518,0.00013911459181043838,0.00013901048236423068,,,0.00031666463216145836,0.004966666666666667
2019-10-23 19:18:45,0.000304843717151218,0.00013875007629394532,0.0001385415924919976,,,0.00013333333333333334,0.00425
2019-10-23 19:19:45,0.00030552082591586645,0.00013895829518636069,0.00013875007629394532,,,0.00013333333333333334,0.004216666666666666
2019-10-23 19:20:45,0.0003059375286102295,0.00013875007629394532,0.0001385415924919976,,,0.00013333333333333334,0.004066666666666666
2019-10-23 19:21:45,0.00030541671646965875,0.0001391666465335422,0.00013864583439297148,,,0.00036666666666666667,0.005066666666666666
2019-10-23 19:22:45,0.00030552082591586645,0.00013921870125664605,0.00013864583439297148,,,0.00013333333333333334,0.005116666666666667
2019-10-23 19:23:45,0.00030598958333333335,0.00013895829518636069,0.00013875007629394532,,,0.00013333333333333334,0.005183333333333333
2019-10-23 19:24:45,0.00030557288063897027,0.0001391666465335422,0.00013901048236423068,,,0.00013333333333333334,0.0047
2019-10-23 19:25:45,0.00030562506781684027,0.00013927088843451605,0.000138854185740153,,,0.00013333333333333334,0.004383333333333334
2019-10-23 19:26:45,0.00030583328670925566,0.00013911459181043838,0.00013890624046325684,,,0.00013333333333333334,0.004416666666666667
2019-10-23 19:27:45,0.00030567712253994414,0.00013927088843451605,0.00013895829518636069,,,0.015,0.0048
2019-10-23 19:28:45,0.0003057812319861518,0.00013906253708733453,0.00013906253708733453,,,0.0141,0.00465
2019-10-23 19:29:45,0.0003068750434451633,0.0001386978891160753,0.0001391666465335422,,,0.013366666666666667,0.004816666666666667
2019-10-23 19:30:45,0.00030500001377529567,0.0001385415924919976,0.000138854185740153,,,0.0099,0.004733333333333333
2019-10-23 19:31:45,0.00030583328670925566,0.0001386978891160753,0.00013901048236423068,,,0.00805,0.005033333333333333
2019-10-23 19:32:45,0.00030598958333333335,0.0001393229431576199,0.00013911459181043838,,,0.006233333333333333,0.004883333333333333
2019-10-23 19:33:45,0.0003054687711927626,0.0001386978891160753,0.00013890624046325684,,,0.0046166666666666665,0.0041
2019-10-23 19:34:45,0.0003051561779446072,0.00013890624046325684,0.00013906253708733453,,,0.004283331298828125,0.00485
2019-10-23 19:35:45,0.00030552082591586645,0.000138854185740153,0.00013880213101704914,,,0.0051,0.004516666666666667
2019-10-23 19:36:45,0.00030598958333333335,0.0001391666465335422,0.00013895829518636069,,,0.005433331298828125,0.0046166666666666665
2019-10-23 19:37:45,0.0003059375286102295,0.00013864583439297148,0.00013890624046325684,,,0.00615,0.0047
2019-10-23 19:38:45,0.00030453125635782877,0.00013875007629394532,0.000138854185740153,,,0.00655,0.005016666666666667
2019-10-23 19:39:45,0.00030552082591586645,0.00013880213101704914,0.00013895829518636069,,,0.006633331298828125,0.00485
2019-10-23 19:40:45,0.00030526041984558106,0.00013911459181043838,0.00013880213101704914,,,0.007,0.005
2019-10-23 19:41:45,0.00030510412322150337,0.0001386978891160753,0.000138854185740153,,,0.006883333333333333,0.004916666666666666
2019-10-23 19:42:45,0.00030510412322150337,0.00013890624046325684,0.00013906253708733453,,,0.007083333333333333,0.004866666666666667
2019-10-23 19:43:45,0.00030536466174655493,0.00013911459181043838,0.00013880213101704914,,,0.006183331298828125,0.0048
2019-10-23 19:44:45,0.00030536466174655493,0.000138854185740153,0.000138854185740153,,,0.006183331298828125,0.005116666666666667
2019-10-23 19:45:45,0.00030510412322150337,0.00013890624046325684,0.00013906253708733453,,,0.00013333333333333334,0.004266666666666667
2019-10-23 19:46:45,0.00030541671646965875,0.00013901048236423068,0.00013895829518636069,,,0.00013333333333333334,0.0044666666666666665
2019-10-23 19:47:45,0.0003060416380564372,0.00013880213101704914,0.00013901048236423068,,,0.00013333333333333334,0.0044666666666666665
2019-10-23 19:48:45,0.000306093692779541,0.00013906253708733453,0.00013927088843451605,,,0.00013333333333333334,0.004516666666666667
2019-10-23 19:49:45,0.0003057812319861518,0.00013895829518636069,0.00013911459181043838,,,0.0015166646321614584,0.004833333333333334
2019-10-23 19:50:45,0.00030536466174655493,0.00013901048236423068,0.00013864583439297148,,,0.0014666666666666667,0.00465
2019-10-23 19:51:45,0.00030557288063897027,0.00013880213101704914,0.000138854185740153,,,0.0015666666666666667,0.004683333333333334
2019-10-23 19:52:45,0.00030562506781684027,0.000138854185740153,0.00013895829518636069,,,0.0009833333333333332,0.004566666666666667
2019-10-23 19:53:45,0.0003060416380564372,0.00013906253708733453,0.00013895829518636069,,,0.0006833333333333333,0.00475
2019-10-23 19:54:45,0.0003060416380564372,0.000138854185740153,0.000138854185740153,,,0.00013333333333333334,0.00455
2019-10-23 19:55:45,0.0003054687711927626,0.000138854185740153,0.0001393229431576199,,,0.00013333333333333334,0.004916666666666666
2019-10-23 19:56:45,0.00030541671646965875,0.00013895829518636069,0.0001386978891160753,,,0.00013333333333333334,0.0048
2019-10-23 19:57:45,0.00030614587995741105,0.00013875007629394532,0.00013890624046325684,,,0.00013333333333333334,0.004816666666666667
2019-10-23 19:58:45,0.00030500001377529567,0.00013880213101704914,0.00013927088843451605,,,0.00013333333333333334,0.0049833333333333335
2019-10-23 19:59:45,0.00030572917726304796,0.00013880213101704914,0.00013890624046325684,,,0.00013333333333333334,0.005066666666666666
2019-10-23 20:00:45,0.00030661463737487795,0.00013901048236423068,0.000138854185740153,,,0.00013333333333333334,0.00485
2019-10-23 20:01:45,0.00030552082591586645,0.00013901048236423068,0.00013895829518636069,,,0.00013333333333333334,0.004716666666666667
2019-10-23 20:02:45,0.00030567712253994414,0.0001391666465335422,0.00013901048236423068,,,0.00013333333333333334,0.0046166666666666665
2019-10-23 20:03:45,0.00030598958333333335,0.00013895829518636069,0.00013890624046325684,,,0.014983333333333333,0.005166666666666667
2019-10-23 20:04:45,0.00030541671646965875,0.00013901048236423068,0.00013880213101704914,,,0.014750002034505208,0.005033333333333333
2019-10-23 20:05:45,0.00030708339479234485,0.00013859377966986763,0.00013880213101704914,,,0.012050002034505208,0.004716666666666667
2019-10-23 20:06:45,0.00030557288063897027,0.0001385415924919976,0.00013875007629394532,,,0.010516664632161459,0.0045
2019-10-23 20:07:45,0.00030489577187432185,0.0001385415924919976,0.0001391666465335422,,,0.008066666666666666,0.0049833333333333335
2019-10-23 20:08:45,0.00030583328670925566,0.00013890624046325684,0.00013864583439297148,,,0.007,0.0055
2019-10-23 20:09:45,0.00030552082591586645,0.00013875007629394532,0.000138854185740153,,,0.005166666666666667,0.0044
2019-10-23 20:10:45,0.00030572917726304796,0.000138854185740153,0.00013864583439297148,,,0.005216666666666666,0.004683333333333334
2019-10-23 20:11:45,0.0003053124745686849,0.00013864583439297148,0.00013911459181043838,,,0.0046,0.004883333333333333
2019-10-23 20:12:45,0.00030614587995741105,0.00013901048236423068,0.00013880213101704914,,,0.005066666666666666,0.005033333333333333
2019-10-23 20:13:45,0.00030572917726304796,0.00013880213101704914,0.00013890624046325684,,,0.006116666666666667,0.00485
2019-10-23 20:14:45,0.00030468755298190646,0.00013895829518636069,0.0001391666465335422,,,0.0067,0.005233333333333334
2019-10-23 20:15:45,0.00030520836512247724,0.000138854185740153,0.00013901048236423068,,,0.007066664632161458,0.005183333333333333
2019-10-23 20:16:45,0.0003054687711927626,0.00013901048236423068,0.00013864583439297148,,,0.0074333333333333335,0.004566666666666667
2019-10-23 20:17:45,0.000306093692779541,0.0001391666465335422,0.000138854185740153,,,0.0074333333333333335,0.00455
2019-10-23 20:18:45,0.00030541671646965875,0.00013890624046325684,0.00013895829518636069,,,0.007533333333333334,0.004716666666666667
2019-10-23 20:19:45,0.00030536466174655493,0.000138854185740153,0.00013890624046325684,,,0.00685,0.004816666666666667
2019-10-23 20:20:45,0.0003059375286102295,0.00013906253708733453,0.00013911459181043838,,,0.007,0.005033333333333333
2019-10-23 20:21:45,0.00030505206849839954,0.00013895829518636069,0.00013906253708733453,,,0.00013333333333333334,0.005216666666666666
2019-10-23 20:22:45,0.00030562506781684027,0.000138854185740153,0.000138854185740153,,,0.00013333333333333334,0.00465
2019-10-23 20:23:45,0.00030489577187432185,0.000138854185740153,0.00013901048236423068,,,0.00013333333333333334,0.004816666666666667
2019-10-23 20:24:45,0.00030489577187432185,0.00013911459181043838,0.00013848953776889378,,,0.00013333333333333334,0.004383333333333334
2019-10-23 20:25:45,0.0003057812319861518,0.00013906253708733453,0.0001386978891160753,,,0.0006666666666666666,0.004183333333333333
2019-10-23 20:26:45,0.0003051561779446072,0.00013875007629394532,0.00013880213101704914,,,0.0011,0.004033333333333333
2019-10-23 20:27:45,0.0003057812319861518,0.00013880213101704914,0.00013895829518636069,,,0.0010666646321614583,0.004333333333333333
2019-10-23 20:28:45,0.00030572917726304796,0.00013880213101704914,0.00013890624046325684,,,0.0004166666666666667,0.00475
2019-10-23 20:29:45,0.00030598958333333335,0.000138854185740153,0.000138854185740153,,,0.000333331298828125,0.005216666666666666
2019-10-23 20:30:45,0.00030588547388712566,0.00013859377966986763,0.00013880213101704914,,,0.00013333333333333334,0.0049833333333333335
2019-10-23 20:31:45,0.0003059375286102295,0.00013880213101704914,0.00013906253708733453,,,0.00013333333333333334,0.0049833333333333335
2019-10-23 20:32:45,0.0003062499894036187,0.00013921870125664605,0.00013875007629394532,,,0.00013333333333333334,0.0047
2019-10-23 20:33:45,0.0003063540988498264,0.000138854185740153,0.00013890624046325684,,,0.00011666666666666667,0.005066666666666666
2019-10-23 20:34:45,0.00030505206849839954,0.0001391666465335422,0.000138854185740153,,,0.00013333333333333334,0.0049
2019-10-23 20:35:45,0.0003076042069329156,0.0001386978891160753,0.00013864583439297148,,,0.00013333333333333334,0.005083333333333333
2019-10-23 20:36:45,0.0003060416380564372,0.000138854185740153,0.00013901048236423068,,,0.00013333333333333334,0.0052
2019-10-23 20:37:45,0.00030614587995741105,0.00013843748304578993,0.00013901048236423068,,,0.00013333333333333334,0.004716666666666667
2019-10-23 20:38:45,0.0003057812319861518,0.00013864583439297148,0.00013901048236423068,,,0.00013333333333333334,0.0047
2019-10-23 20:39:45,0.00030572917726304796,0.00013864583439297148,0.00013901048236423068,,,0.014966666666666666,0.0047
2019-10-23 20:40:45,0.0003053124745686849,0.00013864583439297148,0.00013895829518636069,,,0.013616666666666666,0.004833333333333334
2019-10-23 20:41:45,0.00030479166242811416,0.000138854185740153,0.00013911459181043838,,,0.013483333333333333,0.004833333333333334
2019-10-23 20:42:45,0.000304843717151218,0.00013864583439297148,0.00013880213101704914,,,0.01075,0.005
2019-10-23 20:43:45,0.00030619793468051487,0.00013895829518636069,0.00013875007629394532,,,0.009333331298828126,0.004483333333333333
2019-10-23 20:44:45,0.00030494795905219185,0.00013906253708733453,0.000138854185740153,,,0.006383333333333334,0.004316666666666667
2019-10-23 20:45:45,0.00030567712253994414,0.00013895829518636069,0.000138854185740153,,,0.005166666666666667,0.004716666666666667
2019-10-23 20:46:45,0.00030536466174655493,0.000138854185740153,0.00013901048236423068,,,0.0036,0.00505
2019-10-23 20:47:45,0.0003053124745686849,0.00013901048236423068,0.00013864583439297148,,,0.004116666666666667,0.00465
2019-10-23 20:48:45,0.0003051561779446072,0.00013875007629394532,0.0001386978891160753,,,0.004866666666666667,0.004833333333333334
2019-10-23 20:49:45,0.00030598958333333335,0.00013895829518636069,0.00013927088843451605,,,0.0062833333333333335,0.0046166666666666665
2019-10-23 20:50:45,0.00030619793468051487,0.00013921870125664605,0.00013859377966986763,,,0.007666664632161459,0.004733333333333333
2019-10-23 20:51:45,0.00030557288063897027,0.00013895829518636069,0.00013880213101704914,,,0.0074,0.00525
2019-10-23 20:52:45,0.0003059375286102295,0.00013880213101704914,0.00013895829518636069,,,0.007583333333333333,0.005233333333333334
2019-10-23 20:53:45,0.0003051561779446072,0.00013901048236423068,0.0001386978891160753,,,0.007233333333333333,0.005533333333333334
2019-10-23 20:54:45,0.0003064062860276964,0.00013895829518636069,0.000138854185740153,,,0.00635,0.005166666666666667
2019-10-23 20:55:45,0.000304843717151218,0.00013890624046325684,0.00013864583439297148,,,0.0061333333333333335,0.0047
2019-10-23 20:56:45,0.00030588547388712566,0.00013890624046325684,0.000138854185740153,,,0.0062,0.004383333333333334
2019-10-23 20:57:45,0.00030541671646965875,0.00013890624046325684,0.0001386978891160753,,,0.00013333333333333334,0.004433333333333333
2019-10-23 20:58:45,0.00030520836512247724,0.00013848953776889378,0.000138854185740153,,,0.00013333333333333334,0.00445
2019-10-23 20:59:45,0.00030526041984558106,0.00013895829518636069,0.00013906253708733453,,,0.00013333333333333334,0.004933333333333333
2019-10-23 21:00:45,0.0003051561779446072,0.000138854185740153,0.00013906253708733453,,,0.00013333333333333334,0.00505
2019-10-23 21:01:45,0.00030572917726304796,0.00013901048236423068,0.0001386978891160753,,,0.0008499979654947917,0.005166666666666667
2019-10-23 21:02:45,0.00030598958333333335,0.00013906253708733453,0.000138854185740153,,,0.0016333333333333334,0.005116666666666667
2019-10-23 21:03:45,0.0003054687711927626,0.00013880213101704914,0.0001386978891160753,,,0.0016166666666666666,0.00485
2019-10-23 21:04:45,0.00030505206849839954,0.000138854185740153,0.00013911459181043838,,,0.0012666666666666666,0.004783333333333333
2019-10-23 21:05:45,0.0003064062860276964,0.00013895829518636069,0.00013875007629394532,,,0.0006166646321614583,0.0046166666666666665
2019-10-23 21:06:45,0.00030541671646965875,0.00013901048236423068,0.000138854185740153,,,0.00024999796549479166,0.004966666666666667
2019-10-23 21:07:45,0.0003053124745686849,0.000138854185740153,0.000138854185740153,,,0.00013333333333333334,0.0048
2019-10-23 21:08:45,0.0003063540988498264,0.00013875007629394532,0.00013890624046325684,,,0.00013333333333333334,0.004716666666666667
2019-10-23 21:09:45,0.000306093692779541,0.00013901048236423068,0.00013911459181043838,,,0.00013333333333333334,0.004833333333333334
2019-10-23 21:10:45,0.0003057812319861518,0.000138854185740153,0.00013864583439297148,,,0.00013333333333333334,0.005033333333333333
2019-10-23 21:11:45,0.00030630204412672256,0.00013911459181043838,0.00013906253708733453,,,0.0004333333333333333,0.00495
2019-10-23 21:12:45,0.00030536466174655493,0.00013875007629394532,0.00013880213101704914,,,0.000333331298828125,0.0047666666666666664
2019-10-23 21:13:45,0.00030463536580403646,0.00013906253708733453,0.00013911459181043838,,,0.00028333333333333335,0.004783333333333333
2019-10-23 21:14:45,0.00030520836512247724,0.00013901048236423068,0.00013880213101704914,,,0.00013333333333333334,0.0047666666666666664
2019-10-23 21:15:45,0.00030567712253994414,0.00013901048236423068,0.00013895829518636069,,,0.015,0.00495
2019-10-23 21:16:45,0.00030567712253994414,0.0001385415924919976,0.00013875007629394532,,,0.014916668701171875,0.0046166666666666665
2019-10-23 21:17:45,0.000306093692779541,0.0001386978891160753,0.00013895829518636069,,,0.012500002034505209,0.00485
2019-10-23 21:18:45,0.00030536466174655493,0.0001386978891160753,0.00013880213101704914,,,0.011316666666666666,0.0049
2019-10-23 21:19:45,0.00030541671646965875,0.00013890624046325684,0.00013895829518636069,,,0.008016666666666667,0.004716666666666667
2019-10-23 21:20:45,0.0003051561779446072,0.00013911459181043838,0.00013901048236423068,,,0.0061,0.00445
2019-10-23 21:21:45,0.00030541671646965875,0.00013880213101704914,0.00013875007629394532,,,0.0047666666666666664,0.004733333333333333
2019-10-23 21:22:45,0.00030552082591586645,0.00013911459181043838,0.00013880213101704914,,,0.0043,0.00445
2019-10-23 21:23:45,0.00030526041984558106,0.00013895829518636069,0.00013895829518636069,,,0.00625,0.0049833333333333335
2019-10-23 21:24:45,0.00030541671646965875,0.0001391666465335422,0.000138854185740153,,,0.006216666666666666,0.00535
2019-10-23 21:25:45,0.0003054687711927626,0.00013875007629394532,0.000138854185740153,,,0.00685,0.00455
2019-10-23 21:26:45,0.00030552082591586645,0.00013911459181043838,0.00013875007629394532,,,0.006966666666666667,0.00485
2019-10-23 21:27:45,0.00030526041984558106,0.000138854185740153,0.00013901048236423068,,,0.007416666666666667,0.004733333333333333
2019-10-23 21:28:45,0.00030541671646965875,0.00013859377966986763,0.0001386978891160753,,,0.0074,0.0038166666666666666
2019-10-23 21:29:45,0.00030562506781684027,0.000138854185740153,0.00013875007629394532,,,0.007466666666666667,0.004416666666666667
2019-10-23 21:30:45,0.00030552082591586645,0.000138854185740153,0.00013906253708733453,,,0.00715,0.0044
2019-10-23 21:31:45,0.00030520836512247724,0.0001385415924919976,0.00013906253708733453,,,0.00705,0.0048
2019-10-23 21:32:45,0.0003053124745686849,0.000138854185740153,0.00013895829518636069,,,0.006583333333333333,0.00495
2019-10-23 21:33:45,0.00030567712253994414,0.00013880213101704914,0.00013895829518636069,,,0.00013333333333333334,0.004966666666666667
2019-10-23 21:34:45,0.0003054687711927626,0.00013864583439297148,0.000138854185740153,,,0.00013333333333333334,0.004933333333333333
2019-10-23 21:35:45,0.0003051561779446072,0.00013911459181043838,0.00013890624046325684,,,0.00013333333333333334,0.00455
2019-10-23 21:36:45,0.00030526041984558106,0.00013859377966986763,0.000138854185740153,,,0.00013333333333333334,0.004416666666666667
2019-10-23 21:37:45,0.00030541671646965875,0.00013901048236423068,0.00013880213101704914,,,0.0012166646321614583,0.004483333333333333
2019-10-23 21:38:45,0.00030588547388712566,0.00013864583439297148,0.00013911459181043838,,,0.0011666666666666668,0.00485
